Entity,Sentiment
türkiye,-1.2730000000000001
ain assad,-1.2737361111111112
ayn al-asad,-1.2746309523809525
ypg/pkk militants,-1.2765000000000002
sultanahmed,-1.2765000000000002
more than 70000,-1.2768099128540307
mosul university's,-1.277022222222222
milash,-1.2779305555555556
this afternoon,-1.278125
35,-1.2798513071895423
maaret al nouman,-1.28065
cizre.,-1.2830833333333334
tobruk,-1.2834999999999999
6000-8000,-1.28475
ct_analysis,-1.2853611111111112
aloja assadregime,-1.2855
60,-1.2877777777777777
januarry 2014,-1.288392857142857
munich,-1.2906833333333334
bodys,-1.2911
the ruaf this week,-1.2915
13,-1.2916084656084654
ayn isa..,-1.2917916666666667
al-qarytain,-1.2926029411764706
march 2014,-1.2954611111111114
kornet anti tank,-1.2955
golan heights,-1.2955
fuku,-1.2955
hebrew,-1.29590625
bismillahi assalam alaikum,-1.2965416666666667
syrmukhabarat,-1.297375
badr militia,-1.299404761904762
800 000€,-1.2998888888888889
"464,000,000",-1.3007499999999999
amisom crusaders,-1.3028611111111112
world'll,-1.30525
jabal dakwa,-1.30575
jabal makhool,-1.305875
shukri al-obeidi,-1.3084444444444445
nangarhar,-1.309690476190476
ukraine,-1.3104786324786324
makhmor,-1.3110833333333332
beggars,-1.3124375000000001
talbiseh,-1.3132142857142857
homs pal,-1.3136666666666668
abu mariyah al-qahtani,-1.31395
39,-1.3140694444444445
allied,-1.315375
rebels,-1.3155112007168464
🔪 establishing,-1.3167499999999999
makhmur area1/2,-1.3167499999999999
uttar pradesh,-1.3167499999999999
whoever worships allāh by angering his enemy,-1.31675
~ibn al-qayyim رحمه الله,-1.31675
north ramadi,-1.3172923976608188
pro-us,-1.3173500000000002
rt aurasalix: new breach,-1.32
"140,000",-1.320951797385621
karzai,-1.322875
rawafid,-1.3229166666666667
the nusayri army,-1.3238590534979426
56,-1.3256249999999998
several months,-1.3258333333333334
aden,-1.3259388888888888
minnigh,-1.3262083333333332
rt hamdodelic,-1.328125
rt dilansyria,-1.32825
marines,-1.3282592592592593
alnusra militants,-1.3290833333333332
18,-1.3295689964157706
tanf,-1.3324107142857142
al-quran,-1.3332037037037037
sakirkhader,-1.3340555555555553
soufiya,-1.3351250000000001
70,-1.3375489417989417
abumusab_110 ameen,-1.3389375000000001
thabaat,-1.3395833333333333
rt channel4news,-1.341009259259259
$19 trillion,-1.3421666666666667
swt,-1.3425833333333335
apple,-1.3436666666666668
refugee camp,-1.3443333333333332
al-jusiya,-1.3444583333333335
ah154,-1.3458611111111112
dawltnamansoura,-1.345875
knw,-1.3472499999999998
first - da'esh,-1.349
khasham,-1.3508125
jabha ash-shamiya,-1.351
bashar jaffari,-1.351
swiss,-1.35325
75,-1.353324074074074
tal afar,-1.3539579124579126
al-qalamoun,-1.3556666666666668
ahraar  exposure,-1.35575
alqaeda allying,-1.35575
homs-palmyra,-1.3577083333333333
binghazi haftar,-1.3584166666666668
silencer,-1.35975
rt afp,-1.3607692901234567
kuffar gvts,-1.3619722222222221
al-shishani,-1.3640726495726494
khanaser hama,-1.36465625
cedikme allah,-1.36575
sere,-1.3658333333333335
t72 syria,-1.367375
hadhramout,-1.367375
juhal,-1.367375
layaall iraqi,-1.367375
oum obeeyda,-1.367375
qarqamish,-1.367375
7.5,-1.3683333333333334
navy,-1.3702817460317458
aid_britani,-1.3707500000000001
parliament,-1.3712499999999999
15,-1.3725697674418604
bbc,-1.3731626984126986
heartbreaking.father,-1.375
andalusigranada,-1.3755
the anti-isis coalition,-1.37575
yesterday,-1.37896834625323
jerusalem,-1.3790729166666669
centerl baghlan district,-1.37925
mujahideen shot down enemies helicopter,-1.37925
recent years,-1.3814499999999998
last 2 decades,-1.381875
salah ad din al kurdi,-1.3827500000000001
crypticlion1,-1.3827500000000001
abd al-wahhaab,-1.3827500000000001
mustafa badreddine,-1.384277777777778
idrisssihamedi,-1.384388888888889
ras al-ayn,-1.3858863636363636
turkish army,-1.38721875
kalamoon,-1.387621031746032
ahl shirk,-1.3882500000000002
panama,-1.390625
nasim saleh,-1.3910624999999999
sw daraa,-1.391875
little sharks,-1.392625
texas,-1.3939166666666667
120 mm gun.kwereis,-1.397
sassysassyred aww,-1.39775
rt speroni_f,-1.39875
hjuagatuzalem no!,-1.39875
haditha city,-1.3989500000000001
abu abida,-1.4002222222222223
tal seven,-1.40025
1 tenth,-1.400625
offensive on mahanah,-1.401
amaqagency missiles,-1.4011874999999998
😱,-1.4014166666666668
walid shaqmani,-1.4014166666666668
😱😱,-1.4014166666666668
assault on regime hold national hospital,-1.4015000000000002
ypg/jayshthuwar,-1.4015000000000002
jabal abdelazit,-1.4015000000000002
t3 pumping station,-1.4015000000000002
abu al-ameer al,-1.403
sultan al uteybi,-1.403
rt ajpeoplepower,-1.403
sveh,-1.403
muhanah west,-1.403
shia apologetics,-1.403
nearal-hawl,-1.403
israel defence forces,-1.403
syria sahwat,-1.403
jabhat al nusra 'bin laden',-1.403
january,-1.4030555555555555
kurdish ypg,-1.4031875
sinai egypt,-1.4067142857142856
yo,-1.4068749999999999
25,-1.4070863095238093
swecin hahahaha,-1.408375
rt rtm_zoom,-1.4113055555555556
anti-sisi,-1.4123125
20-50,-1.413625
fighters,-1.4137083333333333
khil,-1.41375
fbi,-1.414722222222222
south rafah,-1.4159375
pyd,-1.4176166666666665
shaikh abdullah faisallink,-1.4191666666666667
63,-1.4215
salah abdeslam,-1.421558080808081
inghamasi,-1.4222527777777778
olivierguitta,-1.4236785714285713
the same day,-1.4243333333333332
rt pakcricketpk,-1.424777777777778
muqdadiya,-1.424977777777778
amnesty,-1.42635
ten,-1.426517361111111
saheeh,-1.4272847222222222
citizenship cannon,-1.427861111111111
michigan,-1.427875
jaysh al munafiqeen,-1.427875
monthly,-1.42875
rt is_ebooks_2016,-1.42875
~20$,-1.42875
the kufr of democracy,-1.42875
the 1st,-1.42875
nahāwand,-1.42875
around 50 percent,-1.4297499999999999
abu sulayman,-1.4297499999999999
38-yr-old,-1.4338750000000002
dailystarleb,-1.4365625
iraqi forces,-1.4383823529411766
banias,-1.4400902777777778
shidadi,-1.4414799741602067
bombs and weapons,-1.4417499999999999
arabic letters,-1.4417499999999999
rt johnny_pineiro:,-1.44175
muftîs,-1.4421249999999999
century,-1.4429166666666664
jazrawi cuscus»,-1.4435
division 30,-1.444
amaqagency breaking airstrikes,-1.4444374999999998
novocherkassk,-1.444625
elijah magnier,-1.44475
pro-iran french,-1.44475
wilayathims burning nusayri,-1.44675
ma'arat,-1.44675
wilayataljazirah 🔥🚭 confiscating,-1.44675
wilayatdijlah 🔥control ; inspection office,-1.44675
erodgan,-1.451138888888889
the zionist regime,-1.451861111111111
the niger delta,-1.4545
"1,000-year",-1.4545
crcmlibya,-1.4545
begisia,-1.4545
the fight for aleppo,-1.4545
budget for islamic state fight,-1.4545
wilayat aleppoprogress,-1.4545
vergehaditha,-1.4545
mrl,-1.4545
kata'ib hezbollah brigades,-1.4545
baghdadfierce,-1.4545
"battle of hit - march 31, 2016",-1.4545
conquests,-1.4545
denmark to reinforce military fight against,-1.4545
mccain,-1.4545
homs v ww3iskoming,-1.4545
altifor,-1.4545
rt o_elhady,-1.4545
teenchoice,-1.4545
pkk[full,-1.4545
israel.2.ready,-1.4545
rt xaviservitja,-1.4545
up,-1.4545
q statislamic mata 5,-1.4545
ahmed maher hospital,-1.4545
assad ndf,-1.4545
adamhasakah69,-1.4547291666666666
qayarah hospital,-1.4562142857142857
jst fire,-1.4575
baghdad international,-1.4585000000000001
ansaris,-1.4596833333333332
maelbeek,-1.46075
1 hour,-1.461375
pic,-1.4614166666666666
this era,-1.4646444444444444
panadol,-1.46475
salmiya,-1.4647916666666667
abu mujahid biqai,-1.464875
sadr city,-1.4660144927536232
+ iraqi army,-1.4679166666666668
vbied:(vehicle,-1.470875
mrayghil,-1.4744583333333334
kabīsah,-1.475125
shuhada/muthanna,-1.47525
front fsa,-1.47525
co.,-1.4755
pig&gt;&gt;rk_u2,-1.476
incestdeir ezzorthe,-1.4773333333333334
grece,-1.4807187499999999
breakingamr alfuush,-1.48275
kufr brothers,-1.4835
conflicts bbcworld,-1.4845
build military army barracks,-1.48475
sur,-1.4851574074074074
killed;their,-1.4898888888888888
vbied,-1.4919623015873016
52,-1.4924212962962962
dagestani,-1.4932499999999997
rityan,-1.4933472222222222
ya ali,-1.4945
dimashq one nusra,-1.4985000000000002
kahansir syria https:/,-1.4987222222222223
hussein ali sarkar,-1.49925
ispr,-1.5
khawlah bint al-azwar(ra,-1.5
salig08 ajenews,-1.5
makhmur south-east,-1.5
butcher,-1.5
naemeh,-1.5
al-jurah cp,-1.5
rt amer_deghayes,-1.5
wanted dead,-1.5
sultans and conquerors,-1.5
anonymous hacker,-1.5
electronic army,-1.5
rt abuhajar1437,-1.5
quilliamites,-1.5
iraqsomebody,-1.5
salah al-deen al-ayubi,-1.5
32nd,-1.5
sh5.5,-1.5
fontanka,-1.5
pro-isis telegram channel posts picture,-1.5
uncircumsized,-1.5
rt maryfitzger,-1.501083333333333
fr,-1.5031759259259259
hacking team,-1.50475
"egypt organization of cyber ​​caliphate """,-1.50475
about 45km² n,-1.50475
disney,-1.50475
nusairi mushrikeen,-1.50575
al_waqf,-1.50575
isis right nowwatching ypg,-1.50575
handarat camp,-1.50575
libyan gov coalition,-1.50575
"the ""certified rebels",-1.50575
jaysh ahrar,-1.50575
dz,-1.50575
tal albiluni,-1.50575
fsa-sf,-1.50575
"heet, taseel",-1.50575
giza cairo,-1.5079861111111112
bridge,-1.5082500000000003
pappii5 mohamednasheed,-1.5107499999999998
deir assafir,-1.5161666666666667
militants,-1.5162018518518516
every single day,-1.517666666666667
lido,-1.5185
red light district,-1.5185
lidobeachattack shld,-1.5185
bt sill,-1.5185
the rashidiya district,-1.5198125
northern tarmiya,-1.520179012345679
hout,-1.5208
tishreen power,-1.521125
ain nouba,-1.522
10s killedhttps:/,-1.522
jebel salloum,-1.522
8,-1.5228146464646464
week,-1.524861111111111
1sinjar,-1.5252000000000001
umar mansur,-1.5265000000000002
+60 airstrikes,-1.52765
niger delta militants,-1.52775
sayida zaynab,-1.5299400584795322
jaffa,-1.5305833333333334
the children of aleppo,-1.5310833333333334
99,-1.531125
pyd ypg,-1.5318333333333332
the abu sayyaf group,-1.53325
skynews,-1.5350000000000001
iraq|i army brigade,-1.5354074074074073
dimashq,-1.5355611111111112
75th,-1.5380624999999999
al-awja,-1.54315
irgc,-1.5444930555555554
idliberia,-1.5445
last 2,-1.5465833333333334
last nights,-1.5472626262626263
pt,-1.5473333333333332
abu_laptop47 inna ilayhi,-1.549375
6,-1.5500194003527334
bjp,-1.5502812499999998
tartous governorate,-1.551875
rohingya,-1.5519375000000002
mumbai,-1.55225
balochistaan,-1.5526875
5,-1.5536151175213675
58,-1.5536666666666668
janabirah,-1.55375
development of battles,-1.55375
rami alllah electricity electricity,-1.55375
9,-1.55389846743295
turk,-1.5539305555555556
abū athīr al-absī,-1.5547499999999999
3,-1.5549627998042095
50,-1.558257638888889
sisi,-1.5588849206349202
ponzi,-1.5601666666666667
abu_adamm iwont,-1.560375
rt radiodabanga,-1.56075
rmelan,-1.5616875000000001
2m iraq|is,-1.56275
haji ismail,-1.5634375
mailonline,-1.56555
the bagdad parliament,-1.56575
unarmed,-1.56575
monolithic,-1.56575
ezzorthe,-1.567948412698413
rt deadmanmax,-1.5680833333333333
zuweid,-1.569432098765432
34,-1.5713333333333332
rufa,-1.573125
wilayatdimashq📷 | printing,-1.574625
pashtoon,-1.574625
assadists,-1.5776045321637426
2m,-1.5779722222222223
lahi madaya,-1.57825
suheil al-hassan,-1.58
hitler,-1.5823333333333334
hadeeth,-1.582375
48hrs,-1.5824375
10,-1.5844316520467838
the din /modmuslim,-1.5865555555555557
tadmur,-1.5874758454106277
mindanao philippines,-1.588125
mussolini,-1.588125
umar al-faruq,-1.588125
hospital,-1.588125
al-akhl,-1.588125
jabbar ya rab,-1.588125
spec ops,-1.588125
fatemyoun,-1.588125
khazouk,-1.588125
soldie,-1.588125
vettedjihadi,-1.588125
around 2 years ago,-1.588125
bono,-1.588125
sakow.  &gt;&gt,-1.588125
karam al-qawdis,-1.588125
al-balighiya,-1.588125
alsalmaniahmad,-1.588125
aicha,-1.588125
shootout,-1.588125
ziyad alsinjary,-1.588125
warrnews correction,-1.588125
straved,-1.58975
saadat khah kia,-1.59225
al-alam,-1.5923392857142857
sinai drones,-1.5924166666666668
albu,-1.5951250000000001
اكبر,-1.596375
khan toman,-1.5963968253968255
shakespeare,-1.59725
abu humam buwaidani,-1.59725
national army positions,-1.601
rbaf f-5e,-1.601
gif,-1.601
parisburns parisinflames,-1.601
tal naam-east,-1.601
israeli civilians isis,-1.601
f-16 block 15,-1.601
rt bob_qa_turner,-1.601
wilayatsaynakonkurs missile,-1.601
half a meter,-1.601
rt gijveli,-1.601
the الله lion,-1.601
arrestedlaachraoui,-1.601
uaeaf mirage,-1.601
ash shwayrif,-1.601
libyaschannel,-1.601
weekly magazine,-1.601
kaf f/a-18,-1.601
2000-9,-1.601
nangahar province,-1.6016628787878786
russian artillery,-1.6042499999999997
kill syrian,-1.60575
this young boy left norway,-1.60575
iraqi,-1.6074315595716195
2 yrs,-1.6076590909090909
shia iraqi,-1.60896875
🍭🍭☺,-1.6096111111111113
burundi,-1.60975
paktia,-1.610097222222222
az-zawiyah,-1.610625
4peace_sham,-1.6135
bultha,-1.6136875000000002
"kismayo,4",-1.615375
assad/usa,-1.6189999999999998
alqatil24,-1.6195
2535,-1.62
shariah jihadist,-1.620652777777778
abd-al maheen,-1.6215
3/,-1.6215
drs,-1.6215
supportsyrians biancajagger purna_sen,-1.6215
al bardah,-1.6217187499999999
october 9-21,-1.624583333333333
abocomedy,-1.6247500000000001
rt safa_tv,-1.625
journalist has been suffering,-1.625
the mudalis zawahiri,-1.625
sham.$1.9million,-1.625
qaedat al-nifaq,-1.625
downing street,-1.625
a little bizarre half half-islamic,-1.629
ahmadiyya,-1.6290000000000002
5/,-1.62975
rt iraqispringmc: press,-1.6314166666666667
al-’atlawi,-1.6314375
retook minnigh village,-1.6335277777777777
36,-1.6346481481481483
ustadz ba'asyir surati,-1.6382500000000002
raqqa aleppo,-1.6420722222222222
rt majstar7,-1.6445694444444445
shirk al-akbar,-1.646875
arouba cp,-1.647
kot,-1.647
benaid,-1.647
bayrampasa,-1.647
zamboanga,-1.647
ayedh al-qarni,-1.647
yemencrisis 1,-1.647
spy on neighbors  htt,-1.647
cob's in mansuriyah,-1.647
rt carrollbogert,-1.647
saham_jolan damdaraa,-1.647
russian ground,-1.647
ages 17 to 23,-1.6492499999999999
kgb,-1.6492499999999999
daham al-daaor,-1.6492499999999999
shuwaysh,-1.6509166666666666
beatrice stockly,-1.6515000000000002
rt nussra_e: detainee,-1.6515000000000002
east shadadi,-1.6515000000000002
54,-1.6529166666666668
lataika today,-1.655
assembly,-1.658375
abrams,-1.6588648148148148
hashd shaabi,-1.6588749999999999
eastern ghouta,-1.6589444444444443
unitekurdistan sdf,-1.660375
douentza mopti,-1.6615833333333332
9:5you,-1.669
gav,-1.6698333333333333
ayn daqnah,-1.6701249999999999
coma,-1.6712777777777776
28,-1.67403125
goolis mountains,-1.6748333333333332
quraysh,-1.6757083333333334
leader,-1.6760416666666667
"between 4,000 and 6,000",-1.678
syrian border,-1.67821875
omari_op htt,-1.6791944444444444
hazrat sultan district,-1.6791944444444444
u,-1.681125
iraqupdategraph pic.islamicstate executes,-1.683
1.accurate2.not,-1.683
the main bridge,-1.6830833333333333
14,-1.68562003968254
three,-1.6868453878406708
over 60,-1.6872323232323232
jaish islam amir,-1.689125
attack against our way of life,-1.69175
ndtarahroad  ,-1.69175
idp / refugees,-1.69175
~400-500,-1.69175
k accounts2017,-1.69175
masive,-1.69175
9:00pm,-1.69175
injarayshi,-1.69175
انحساب,-1.69175
37-min,-1.69175
isis abu hanifa al-hollandi,-1.69175
shaykh sabr o shaykh,-1.69175
numan kurtulmuş,-1.69175
pro-hadi/pro-ksa,-1.69175
costco mart,-1.69175
last july's,-1.69175
15th street,-1.69175
egyptisis releases pictures shows ied attack,-1.69175
the baiji - haditha road,-1.69175
&gt;&gt,-1.69175
amāq,-1.69175
isis inghimasi,-1.69175
alkhayr military airporthttps://,-1.69175
sharia perspective,-1.69175
ksa shaykh,-1.69175
200 more hundred,-1.69175
the state of law,-1.69175
the air basishtt,-1.69175
umm jamal village,-1.69175
uqba bin nafi battalion,-1.69175
󾠢 | commando attacks,-1.69175
tishrien thermal,-1.69175
vicinity,-1.69175
isiswilayatalkhayrthe,-1.69175
rt jewhaditm,-1.69175
attack ypg,-1.69175
maluso,-1.69175
agoseveral causalitiesdamascus,-1.69175
islamophobes,-1.69175
stopislam,-1.69175
heit al -hashd_al -nabar,-1.69175
saifak21,-1.69175
mi-28ne,-1.69175
defence_blog,-1.69175
islamicstatewilayatalanbaris soldiers repel,-1.69175
iluimu_is,-1.69175
imraansiddiqi,-1.69175
easternkarmah,-1.69175
rafida barracks,-1.69175
othman al-janabi,-1.6918333333333333
denyisis,-1.7000000000000002
rt sangpemburu99,-1.7011111111111112
1957_tintin,-1.702
counter terrorism unit,-1.702
"the estatislamic ei ""terrorism",-1.702
al-hawl,-1.7020740740740743
republican guard,-1.7025
communist,-1.7025000000000001
khaled,-1.7056875
thawrafikriya,-1.7075277777777775
rt anadoluagency,-1.7081666666666668
isis abu muhammad al-jninah,-1.713277777777778
dandghori,-1.71725
rt shamiconquest,-1.72375
al-qasima area,-1.7254166666666666
chemical weapons,-1.7269999999999999
young;fearless,-1.7269999999999999
close to 26,-1.727
al-bardah islamicstate,-1.7277187500000002
houthy militia,-1.7315
al bashiir village,-1.7320833333333334
cedricmas,-1.732375
central region,-1.7325500000000003
frm pak thagooth,-1.732611111111111
idlib bomb,-1.73475
pakhailspeaceinafg,-1.73475
us aircraft struck,-1.73475
halab)10 ton,-1.73475
abou yadh,-1.73475
al-hisn,-1.73475
broughtrussians,-1.73475
1979,-1.73475
kabul airport - interior ministry,-1.73475
jakarta,-1.736125
3/13,-1.7373750000000001
syriahttps,-1.7375
itbooksandarticlesansaralkhilafahmediaare,-1.74
strangerthnredz,-1.74
gurrela,-1.74
anticemitite,-1.74
darren_dazmav,-1.74
"islamic movement of nigeria""(shia",-1.74
rt aljisrtv,-1.74
garasbaley neibhorhood,-1.74
fallujahfights,-1.74225
several days,-1.7423124999999997
shiite militants,-1.7430716374269004
armenia,-1.7440833333333334
al -safir,-1.7451999999999999
nearly 60 percent,-1.7465
27,-1.7492698412698413
umar mukhtar rahimullah - the victory revelations,-1.750027777777778
overnight,-1.7517129629629629
wr,-1.7530277777777776
nusra front,-1.7531309523809526
breakingamaqagency3,-1.7553333333333334
17,-1.7572569444444448
zara,-1.7578849206349205
macedonia,-1.762527777777778
16,-1.7640580808080808
amitshah bjpgujarat congragulate,-1.7657500000000002
than 30,-1.7661666666666667
alertpirate,-1.7685
yahoonews,-1.7685
irani children,-1.7685
wadi`a,-1.7702499999999999
deceit barbaric,-1.772
bumrah &gt,-1.77225
fail,-1.7724166666666665
miraj ural,-1.7724722222222222
isis-nusra,-1.773375
abu ayub al badri,-1.7744166666666665
us bombers,-1.776375
ibn taymiyah rh saysif,-1.7765000000000002
20,-1.7774298433048432
sheikh jawlani,-1.779672222222222
ithriyah salamiyah,-1.7825694444444444
northern raqqa-pr,-1.7826666666666666
ban ki moon,-1.7842500000000001
"airstrike""is",-1.7858055555555556
rt antimajose,-1.7863333333333333
al-mutaqaidin,-1.7881666666666667
kuweirs airport,-1.7889753086419755
ibn nayyef,-1.795
the libyan conflict,-1.7955
objectiven,-1.7955
the commission for media ; communication,-1.7955
an additional 250,-1.7955
is wilayat west africa,-1.7955
md mohsin ameen,-1.80375
abu qittal)he,-1.80375
raydable,-1.8047499999999999
bay region,-1.8047499999999999
baidoa,-1.8047499999999999
pubilc,-1.8063055555555556
3-no,-1.8063055555555556
target,-1.8084500000000001
tishrin,-1.8111493055555559
rt aylinakilic:,-1.81325
half ton,-1.8167499999999999
ismailmahsud ismailmahsud isis,-1.8205
is days ago,-1.8205968013468012
m60t,-1.8231666666666666
brusselsmubarak,-1.82775
taiz,-1.8286825396825395
bexar county,-1.8289629629629631
islamicstate fighters destroy,-1.8305
missle,-1.8313
west baghdad,-1.83325
turkey army hq,-1.83525
control palmyra,-1.8365
ihtimailat,-1.838125
lesoir,-1.83975
breakingamaqagency300 cement workers,-1.83975
new world order,-1.83975
fleury-mérogis,-1.83975
jn aq,-1.8400277777777778
civilians,-1.8402755555555559
assadwhat,-1.84225
shafaatnabi shias,-1.8429166666666668
saqlāwiyyah,-1.844125
each day,-1.8442037037037036
adil al-mijmaj,-1.8450694444444444
ramadi baiji,-1.8459444444444444
alexandria,-1.85
skymark airlines,-1.85
geneva asad al-zoubi,-1.85
akhijibran,-1.85
vbied grads tanks artillery,-1.85
egyptpopular,-1.85
asyl,-1.85
m syp,-1.85
artillery snd mortar fire,-1.85
khasievsuleiman,-1.85
jarablus northeast,-1.85
rakhine state,-1.85
aujila,-1.85
the international alliance,-1.8505
group.not,-1.851
salafi maulana abdul aziz,-1.855
propaganda moment -,-1.85575
anti-tank guided munitions,-1.85575
august 2014 to april 2016,-1.85575
almost $7 billion,-1.85575
ahrar/fsa,-1.8584166666666668
last sunday,-1.8590833333333336
470.000,-1.8597708333333334
peshawar,-1.8623333333333334
kurdish forces,-1.8676875
the 9th company,-1.8686666666666667
playstation,-1.8707500000000001
fillipino moro,-1.8735000000000002
jak_011 abou3abdillah59,-1.8735000000000002
exclusive usa,-1.87575
mullah omar rh,-1.8772666666666666
ali fay'yad,-1.878064814814815
bruxelles brusselsattacks,-1.87875
juliet,-1.8787500000000001
idlib province,-1.8794
luqmanjaan12341,-1.8825
agncz bcz,-1.8825
army operations,-1.8844285714285716
dozens,-1.8917750603864734
the puntland murtadeen,-1.89325
free whores of kurdistan',-1.8933055555555556
village w. kwiries airbase,-1.8935
rt sommervillebbc,-1.8935
mgdi al homsi,-1.89425
north fallujah,-1.895185185185185
sarmada,-1.8974944444444444
mamun khalid nasir,-1.899
shi'a usa,-1.8992499999999999
rezaul karim siddiquee,-1.8992499999999999
bangladeshislamicstate in bangladesh claims responsibility of killing,-1.8992499999999999
schoremis1 reuters,-1.8992499999999999
unity,-1.9006666666666667
hawija iraq,-1.902625
bab shelo,-1.903
bumerang 8x8,-1.903
paki shia,-1.903
forein,-1.903
cubs training,-1.903
fighting islamic state: the road to raqqa,-1.903
libya fighting,-1.903
fighting with indian forces,-1.903
w.,-1.903
nusayriahashtag,-1.903
ula-jarad,-1.903
nacirabdssamad,-1.903
rt miirwais,-1.903
rue de la loi,-1.903
fayiz al kandari,-1.903
el-bur,-1.903
latakia south,-1.903
kirkukala,-1.903
nar al nursa,-1.903
isis aq,-1.9043333333333332
al-mugharah,-1.9051500000000001
iskendrn,-1.9055833333333334
davutoğlu,-1.9060000000000001
au,-1.9071500000000001
african union,-1.907375
30,-1.912435185185185
3:50,-1.9142222222222225
eve,-1.9208333333333332
army outposts,-1.9242222222222223
hjr_jhd_19 shawjary900,-1.9242222222222223
dajjal,-1.9245462962962963
commanders-,-1.92625
rt sarahussein,-1.92625
between 12-14 years,-1.9417499999999999
beer hatta,-1.9417499999999999
umm madfa,-1.9417499999999999
an iraqi air force ',-1.94475
quneitra,-1.9474166666666666
tarmiyah police station,-1.9491666666666667
skydyb,-1.9503055555555557
5 y ago,-1.9524374999999998
vows retaliation for suspending accounts,-1.9545
mark zuckerberg,-1.9545
zeddrebel conflicts https:,-1.9545
jack dorsey,-1.9545
ministry of transportation,-1.9545
putintintin1 conflicts,-1.9545
noureddine zanki movement,-1.9545
homs1/2,-1.9545
wilayathims video seizure of vehicle trying to,-1.9545
putinatwar,-1.9545
al-sultan murad,-1.956
abu omar al-kuwaiti,-1.9590601851851854
around 1000,-1.9625277777777779
sayyadiya,-1.96325
jalel hawwas,-1.968611111111111
troyblayne conflicts,-1.969875
kronykal worse,-1.970125
kerry warns,-1.9707916666666665
sahābah,-1.9800666666666669
skud,-1.9809074074074076
90,-1.98190625
jerusalem= world's,-1.9825833333333331
"attention+45 deaths,",-1.9825833333333331
russia|ns weeks ago,-1.98375
2013 1/2,-1.98475
rt barzan sadiq,-1.9898333333333333
4 month old,-1.9900833333333334
al-ashaer,-1.9904444444444447
4m,-1.9945
idlibhuge,-1.9965000000000002
umm ibrahim,-1.9966666666666668
ndtv,-1.9985000000000002
waheeb 2014 photos,-1.9985000000000002
booohooapostates,-1.9985000000000002
the battle of the somme,-1.9985000000000002
barbaric bombardments,-1.9985000000000002
the syrian civil war,-1.9985000000000002
last week 23 to 29,-2.0
arkonmert,-2.00075
na,-2.0015
cyber crime,-2.0015
umar mukhtar rahimullah,-2.00225
beyda,-2.0042638888888886
zoophilia,-2.00475
central africa republic,-2.00475
insane world,-2.00475
nangahar afg isis,-2.00475
december 2007,-2.00475
ismaïl alexandrani,-2.00475
abu qarin w of,-2.00475
breakinghasd al shabi,-2.00475
ibninnocence,-2.00475
bejjesh,-2.00475
uhud,-2.00475
|baghdadamaq,-2.00575
somalianewsroom,-2.009375
the 559th brigade,-2.010666666666667
83,-2.0118
hazimis chain takfeer,-2.0167777777777776
isis terrorists,-2.0168
the taghūt hādī,-2.0185
pschwartzstein,-2.0224166666666665
amaqagency wilayatalfallujah,-2.02325
correa,-2.023625
"22nd march, 2016",-2.024
amr al-absi,-2.02425
highway 60,-2.0285277777777777
amaqisisisis,-2.031
zakhikhah,-2.031
shaiks,-2.031
is|isis,-2.0327222222222225
rasm al nafl,-2.033625
the shiite war,-2.034074074074074
6s,-2.0353333333333334
4571,-2.036
bokoharam,-2.037
mea culpa,-2.0385833333333334
handwara,-2.0423125
"approximately 40,000,000",-2.0425416666666667
mt. afai,-2.045375
islamic state propagandist distributed graphics inciting brussels attacks style attack,-2.0460000000000003
negotia,-2.05375
8:36,-2.05375
ahrar ash-sham spokesman,-2.05375
anwar najdo al-halabi,-2.05375
yepka,-2.05375
iraq: fallujah siege starving population,-2.05375
playbook,-2.05475
stealing al-qa’ida’s,-2.05475
massive assault,-2.0604722222222223
bm-21 grad,-2.06225
1991,-2.062875
ali al-zeydi,-2.0635722222222226
jazrawi_hama salam,-2.066611111111111
jakarta indones,-2.06725
witho,-2.0775
workers of beda oil field,-2.0797222222222222
volvo,-2.08275
american firebell military base,-2.08475
u.s.-led,-2.0862499999999997
6th regiment,-2.088125
muhammad saeed al-qahtani,-2.088125
ihad masoud,-2.088125
instantreporter,-2.08825
"2,576",-2.08975
rt darshnasoni,-2.08975
tu-22,-2.0915000000000004
kurdsme,-2.09225
kulbhushan yadav,-2.09225
east qalamun.. htt,-2.09225
"23,144",-2.095875
zerotolrns wa aleikom salam,-2.101
gaza/ sinai,-2.101
hulago khan,-2.101
"m252, soltam k6",-2.101
sulayman ibn nāsir al alwaan,-2.101
tupolev,-2.101
idealdesanta machiavellian,-2.101
oil/petrochemical,-2.102
salamiyah city,-2.102125
btw carolmalouf,-2.1043333333333334
al_houlah,-2.1075
halima walid qassem,-2.1075
aljazeera kasimf,-2.1093124999999997
defense ministry,-2.11385
zaventem,-2.115666666666667
southern bagdad,-2.1175
ahmad yassim,-2.1175
al-anbār,-2.1192499999999996
around 85,-2.119791666666667
western coalition,-2.12125
bintsannd,-2.1215
ypj/ypg fighters,-2.1215
sadeq shibak,-2.1215
badhadhe,-2.1215
bulagudud,-2.1215
lower jubba- el-adde,-2.1215
13th nov. 2015,-2.121583333333333
giulio regeni,-2.123
family syriaassad war,-2.1235
two 80 y,-2.1270000000000002
el-adde,-2.1282500000000004
imemcnews,-2.1293333333333333
violations of right to education,-2.1293333333333333
saa offensive,-2.1313128654970757
